Week,This_Week,Last_Week,End_2019,Name,Average_Points,Total_Points,Events_Played_Divisor,Points_Lost_2020,Points_Gained_2020,Events_Played_Actual,Pro/Am
11,2089,2087.0,,Pataweekarn Kummontree,,,40,,,2,Pro
11,2089,2087.0,,Kittikun Putisanon,,,40,,,2,Pro
11,2089,2087.0,,Mahasamuth Saiyasombat,,,40,,,2,Pro
11,2089,2087.0,,Kongpop Boonprasert,,,40,,,1,Am
11,2089,2087.0,,Austin Squires,,,40,,,2,Pro
11,2089,2087.0,,Scott de Borba,,,40,,,1,Pro
11,2089,2087.0,,Thepnakorn Faisoon,,,40,,,1,Pro
11,2089,2087.0,,Sangin Jeong,,,40,,,1,Pro
11,2089,2087.0,,Kosit Koonwong,,,40,,,1,Pro
11,2089,2087.0,,Moojin Cho,,,40,,,1,Am
11,2089,2087.0,,Seonghun Kwen,,,40,,,1,Am
11,2089,2087.0,,Rajesh Kumar (P),,,40,,,3,Pro
11,2089,2087.0,,Mohd Azhar,,,40,,,3,Pro
11,2089,2087.0,,Rahul Ajay,,,40,,,1,Am
11,2089,2087.0,,Sudipta Das,,,40,,,3,Pro
11,2089,2087.0,,Shravan Desai,,,40,,,3,Pro
11,2089,2087.0,,Imamul Haque,,,40,,,2,Pro
11,2089,2087.0,,Pankaj Maandiya,,,40,,,3,Pro
11,2089,2087.0,,Derek Ackerman,,,40,,,4,Pro
11,2089,2087.0,,Taylor Gill,,,40,,,2,Pro
11,2089,2087.0,,Lloyd Radcliffe,,,40,,,3,Pro
11,2089,2087.0,,Callum Brown,,,40,,,5,Pro
11,2089,2087.0,,Omar Butt,,,40,,,3,Pro
11,2089,2087.0,,Augustin Hole,,,40,,,5,Pro
11,2089,2087.0,,Chris Dodd,,,40,,,2,Pro
11,2089,2087.0,,Callum Fern,,,40,,,4,Pro
11,2089,2087.0,,Callum  Mackay,,,40,,,3,Pro
11,2089,2087.0,,Joshua McMahon,,,40,,,5,Pro
11,2089,2087.0,,James Nash,,,40,,,4,Am
11,2089,2087.0,,Sam Rook,,,40,,,5,Pro
11,2089,2087.0,,Devin Suri,,,40,,,5,Pro
11,2089,2087.0,,Gaelen Trew,,,40,,,3,Pro
11,2089,2087.0,,Louis Tydeman,,,40,,,4,Pro
11,2089,2087.0,,Danny Wilkes,,,40,,,4,Pro
11,2089,2087.0,,Adam Winter,,,40,,,4,Pro
11,2089,2087.0,,Keshav Mishra,,,40,,,3,Pro
11,2089,2087.0,,Divesh Rana,,,40,,,3,Pro
11,2089,2087.0,,Shawn Reddy,,,40,,,1,Am
11,2089,2087.0,,Dilip Tirkey,,,40,,,2,Pro
11,2089,2087.0,,Suresh R Gowda,,,40,,,1,Pro
11,2089,2087.0,,Anmol Handa,,,40,,,2,Pro
11,2089,2087.0,,Basavaraju G N,,,40,,,1,Am
11,2089,2087.0,,Sasha Lobel,,,40,,,1,Pro
11,2089,2087.0,,David Perritt,,,40,,,1,Pro
11,2089,2087.0,,Dylan Brown,,,40,,,1,Pro
11,2089,2087.0,,William Bruyeres,,,40,,,1,Pro
11,2089,2087.0,,Ben A Campbell,,,40,,,2,Pro
11,2089,2087.0,,Jayden Cripps,,,40,,,1,Pro
11,2089,2087.0,,Connor Cruice,,,40,,,1,Pro
11,2089,2087.0,,Zachary Kelly,,,40,,,1,Pro
11,2089,2087.0,,Stephen Klease,,,40,,,1,Pro
11,2089,2087.0,,Tom Robinson,,,40,,,1,Pro
11,2089,2087.0,,Nicklaus Rogers,,,40,,,1,Pro
11,2089,2087.0,,Billy Watson,,,40,,,2,Pro
11,2089,2087.0,,John Wright,,,40,,,1,Pro
11,2089,2087.0,,Sung Jin Yeo,,,40,,,2,Pro
11,2089,2087.0,,Filip Lundell,,,40,,,4,Pro
11,2089,2087.0,,Jack Trewhitt,,,40,,,3,Pro
11,2089,2087.0,,Adam Migur,,,40,,,1,Pro
11,2089,2087.0,,Joost ter Veld,,,40,,,1,Pro
11,2089,2087.0,,Remy Al Homsi,,,40,,,2,Am
11,2089,2087.0,,Josh Crumplin,,,40,,,3,Pro
11,2089,2087.0,,Brahim Dakari,,,40,,,3,Am
11,2089,2087.0,,Philipp Katich,,,40,,,2,Am
11,2089,2087.0,,Lionel Mercader,,,40,,,4,Pro
11,2089,2087.0,,Pierrick Robin,,,40,,,4,Am
11,2089,2087.0,,Boujemaa Sbika,,,40,,,1,Am
11,2089,2087.0,,Craig Stefureak,,,40,,,4,Pro
11,2089,2087.0,,Thibault  Tayeb,,,40,,,4,Pro
11,2089,2087.0,,Julien Tholot,,,40,,,4,Pro
11,2089,2087.0,,Issam Nakrou,,,40,,,4,Am
11,2089,2087.0,,Yassine Benslimane,,,40,,,2,Pro
11,2089,2087.0,,Inigo Carmona Ybarra,,,40,,,2,Pro
11,2089,2087.0,,Oscar Desclaux,,,40,,,2,Am
11,2089,2087.0,,David Houlding,,,40,,,2,Pro
11,2089,2087.0,,Martin Larrea Puig,,,40,,,2,Pro
11,2089,2087.0,,Robert Lawrence Reynolds,,,40,,,2,Pro
11,2089,2087.0,,Blaire McKeithen,,,40,,,2,Pro
11,2089,2087.0,,Laurie Owen,,,40,,,2,Pro
11,2089,2087.0,,Cory Racioppo,,,40,,,2,Pro
11,2089,2087.0,,Maximilian Roedler,,,40,,,2,Am
11,2089,2087.0,,Lucas Sapin,,,40,,,2,Pro
11,2089,2087.0,,Guillermo Soto Pena,,,40,,,2,Pro
11,2089,2087.0,,Daniel Taplin,,,40,,,2,Pro
11,2089,2087.0,,Alastair Thurlow,,,40,,,2,Pro
11,2089,2087.0,,Badar Alaamri,,,40,,,1,Am
11,2089,2087.0,,Dan Byrne,,,40,,,2,Am
11,2089,2087.0,,Faiz Muhammad,,,40,,,1,Am
11,2089,2087.0,,Chouaib Mesrar,,,40,,,3,Am
11,2089,2087.0,,Michael Nativel,,,40,,,2,Am
11,2089,2087.0,,Oliver Duncan,,,40,,,1,Am
11,2089,2087.0,,Kyle Gray,,,40,,,1,Am
11,2089,2087.0,,Lachlan Hancock,,,40,,,1,Am
11,2089,2087.0,,Jackson Jubelin,,,40,,,1,Pro
11,2089,2087.0,,Teeren Kannan,,,40,,,1,Am
11,2089,2087.0,,Jordan McDonald,,,40,,,1,Pro
11,2089,2087.0,,Ryan Mulvany,,,40,,,1,Am
11,2089,2087.0,,Tristan Nicholls,,,40,,,1,Am
11,2089,2087.0,,Blaike Perkins,,,40,,,1,Am
11,2089,2087.0,,Jordan Rooke,,,40,,,1,Am
11,2089,2087.0,,Bhavneet Sohal,,,40,,,1,Am
11,2089,2087.0,,Ben Stieler,,,40,,,1,Am
11,2089,2087.0,,Sarah Wilson,,,40,,,1,Am
11,2089,2087.0,,Sultan Al Hakam,,,40,,,1,Am
11,2089,2087.0,,Ronan Armstrong,,,40,,,1,Am
11,2089,2087.0,,Zander Potgieter,,,40,,,1,Pro
11,2089,2087.0,,Jordan Schmid,,,40,,,2,Am
11,2089,2087.0,,Rory Tinker,,,40,,,1,Pro
11,2089,2087.0,,Fredrich Borgqvist,,,40,,,2,Pro
11,2089,2087.0,,Hjalmar Nyhlen,,,40,,,2,Am
11,2089,2087.0,,Erik Thillenius,,,40,,,2,Am
11,2089,2087.0,,Miguel Evangelio,,,40,,,1,Pro
11,2089,2087.0,,Diego Cordova,,,40,,,1,Pro
11,2089,2087.0,,Jared Edwards,,,40,,,1,Am
11,2089,2087.0,,Sam Jones,,,40,,,1,Am
11,2089,2087.0,,Pernilla Lindberg,,,40,,,1,Pro
11,2089,2087.0,,Owen Lloyd,,,40,,,1,Am
11,2089,2087.0,,Daniel Wetterich,,,40,,,1,Pro
11,2089,2087.0,,Michael Young,,,40,,,1,Am
11,2089,2087.0,,A.J. Crouch,,,40,,,1,Pro
11,2089,2087.0,,Andrew Alligood,,,40,,,1,Pro
11,2089,2087.0,,John Clare,,,40,,,1,Pro
11,2089,2087.0,,Elliott Grayson,,,40,,,1,Pro
11,2089,2087.0,,Kyle Kmiecik,,,40,,,1,Pro
11,2089,2087.0,,Roland Massimino,,,40,,,1,Pro
11,2089,2087.0,,Garrett May,,,40,,,1,Pro
11,2089,2087.0,,Triston Elson,,,40,,,1,Pro
11,2089,2087.0,,Tom Nettles,,,40,,,1,Pro
11,2089,2087.0,,Joshua Rackley,,,40,,,1,Pro
11,2089,2087.0,,Joshua Sedeno,,,40,,,1,Pro
11,2089,2087.0,,Johnny Watts,,,40,,,1,Pro
11,2089,2087.0,,Zander Lui Rivas,,,40,,,2,Pro
11,2089,2087.0,,Karl Ludvig Ugge,,,40,,,2,Pro
11,2089,2087.0,,Arthur Van Elewyck,,,40,,,2,Am
11,2089,2087.0,,Nicolai Werner Jensen,,,40,,,2,Am
11,2089,2087.0,,Nikolas Tyminski,,,40,,,2,Am
11,2089,2087.0,,Nor Harith Nor Hadi,,,40,,,1,Am
11,2089,2087.0,,Nor Heikal Nor Hadi,,,40,,,1,Am
11,2089,2087.0,,Rizq Rohizam,,,40,,,1,Am
11,2089,2087.0,,Nateeshvar Anatha Ganesh,,,40,,,1,Am
11,2089,2087.0,,Jimmy Chia,,,40,,,1,Am
11,2089,2087.0,,Hariz Hezri,,,40,,,1,Am
11,2089,2087.0,,Amine Bahoute,,,40,,,2,Am
11,2089,2087.0,,Alexander Bauduin,,,40,,,1,Am
11,2089,2087.0,,Linus Lang,,,40,,,2,Am
11,2089,2087.0,,Frederik Schott,,,40,,,2,Am
11,2089,2087.0,,Zia Izzuddeen Abdul Rashid,,,40,,,1,Am
11,2089,,,Ugo Malcor,,,40,,,1,Am
11,2089,,,Armaan Parikh,,,40,,,1,Am
11,2089,,,Sandeep Yadav,,,40,,,1,Am
11,2089,,,Erik Jurri,,,40,,,1,Am
11,2089,,,Joan Marquez,,,40,,,1,Am
11,2089,2087.0,2074.0,Kyle McClean,,,40,,,1,Am
11,2089,2087.0,2074.0,Kaylin Pillay,,,40,,,1,Am
11,2089,2087.0,2074.0,Keagan Thomas,,,40,,,2,Pro
11,2089,2087.0,2074.0,Francois van der Walt,,,40,,,2,Am
11,2089,2087.0,2074.0,Eric Wowor,,,40,,,1,Am
11,2089,2087.0,2074.0,Ian Gilligan,,,40,,,1,Pro
11,2089,2087.0,2074.0,Kaleb Gorbahn,,,40,,,1,Pro
11,2089,2087.0,2074.0,Matthew Codd,,,40,,,1,Pro
11,2089,2087.0,2074.0,Kazuhiro Matsukami,,,40,,,1,Pro
11,2089,2087.0,2074.0,Hiroaki Nagahashi,,,40,,,1,Pro
11,2089,2087.0,2074.0,Chikara Nakatake,,,40,,,1,Pro
11,2089,2087.0,2074.0,Kyohei Nomura,,,40,,,1,Pro
11,2089,2087.0,2074.0,Masataka Sakou,,,40,,,1,Pro
11,2089,2087.0,2074.0,Masaya Shibata,,,40,,,1,Pro
11,2089,2087.0,2074.0,Masashi Uemura,,,40,,,3,Pro
11,2089,2087.0,2074.0,Julius Barito,,,40,,,2,Pro
11,2089,2087.0,2074.0,Noah Haji,,,40,,,1,Am
11,2089,2087.0,2074.0,Parkkye Hoon,,,40,,,2,Pro
11,2089,2087.0,2074.0,Marcel R Yacub,,,40,,,3,Pro
11,2089,2087.0,2074.0,Shinya Yamazaki,,,40,,,1,Pro
11,2089,2087.0,2074.0,Tommy Carlsson,,,40,,,1,Am
11,2089,2087.0,2074.0,Oscar Lundstrom,,,40,,,1,Pro
11,2089,2087.0,2074.0,Adam Wallin,,,40,,,2,Am
11,2089,2087.0,2074.0,Jack Wesche,,,40,,,1,Am
11,2089,2087.0,2074.0,Robin Bojar,,,40,,,1,Pro
11,2089,2087.0,2074.0,William Ekeroth,,,40,,,1,Am
11,2089,2087.0,2074.0,Anders Friman,,,40,,,1,Am
11,2089,2087.0,2074.0,Linus Jonsson,,,40,,,1,Am
11,2089,2087.0,2074.0,Markus Mellqvist,,,40,,,1,Am
11,2089,2087.0,2074.0,Rasmus Rosin,,,40,,,1,Am
11,2089,2087.0,2074.0,Josh Hetherington,,,40,,,1,Am
11,2089,2087.0,2074.0,Mandla Dlamini Jnr,,,40,,,1,Am
11,2089,2087.0,2074.0,Willard Mkhwanazi,,,40,,,1,Am
11,2089,2087.0,2074.0,Brandon-Jude Rennie,,,40,,,1,Am
11,2089,2087.0,2074.0,Hibiki Sawada,,,40,,,1,Am
11,2089,2087.0,2074.0,Francesco Abba,,,40,,,1,Am
11,2089,2087.0,2074.0,Henri Battilani,,,40,,,1,Am
11,2089,2087.0,2074.0,Tommaso Biganzoli,,,40,,,1,Am
11,2089,2087.0,2074.0,Lorenzo De Carli,,,40,,,1,Am
11,2089,2087.0,2074.0,Pietro Gavazzi,,,40,,,1,Am
11,2089,2087.0,2074.0,Filippo Lotti,,,40,,,1,Pro
11,2089,2087.0,2074.0,Andrea Martini,,,40,,,1,Am
11,2089,2087.0,2074.0,Michele Merlo,,,40,,,1,Am
11,2089,2087.0,2074.0,Alessandro Piacentini,,,40,,,1,Am
11,2089,2087.0,2074.0,Daniele Rusconi,,,40,,,1,Am
11,2089,2087.0,2074.0,Andres Felipe Varley,,,40,,,1,Am
11,2089,2087.0,2074.0,Wei-che Hsu,,,40,,,1,Pro
11,2089,2087.0,2074.0,Patryk Lescastreyres,,,40,,,1,Pro
11,2089,2087.0,2074.0,Saurav Rathi,,,40,,,4,Pro
11,2089,2087.0,2074.0,Mason Williams,,,40,,,1,Pro
11,2089,2087.0,2074.0,Dario Antonisse,,,40,,,1,Am
11,2089,2087.0,2074.0,Bob Geurts,,,40,,,1,Am
11,2089,2087.0,2074.0,Benjamin Reuter,,,40,,,1,Am
11,2089,2087.0,2074.0,Euan Walker,,,40,,,5,Pro
11,2089,2087.0,2074.0,Nathan Brader,,,40,,,1,Pro
11,2089,2087.0,2074.0,Daniel Da Costa Rodrigues,,,40,,,2,Am
11,2089,2087.0,2074.0,Justin Chin,,,40,,,4,Am
11,2089,2087.0,2074.0,Pedro Cruz Silva,,,40,,,2,Am
11,2089,2087.0,2074.0,Daiki Hasegawa,,,40,,,1,Am
11,2089,2087.0,2074.0,Xu Yijiu,,,40,,,1,Am
11,2089,2087.0,2074.0,Yin Shuaiqi,,,40,,,1,Am
11,2089,2087.0,2074.0,Christopher Daniel James,,,40,,,1,Am
11,2089,2087.0,2074.0,Tien Ming Lo,,,40,,,3,Am
11,2089,2087.0,2074.0,Takahiro Sato,,,40,,,2,Pro
11,2089,2087.0,2074.0,Koki Ikemura,,,40,,,2,Pro
11,2089,2087.0,2074.0,Tatsuki Mizukami,,,40,,,1,Pro
11,2089,2087.0,2074.0,Masato Sado,,,40,,,1,Pro
11,2089,2087.0,2074.0,Cai Yihui,,,40,,,1,Am
11,2089,2087.0,2074.0,Huang Xunqing,,,40,,,1,Am
11,2089,2087.0,2074.0,Jungwon Yoon,,,40,,,1,Pro
11,2089,2087.0,2074.0,Chandler Phillips,,,40,,,3,Pro
11,2089,2087.0,2074.0,Ted Moon,,,40,,,5,Pro
11,2089,2087.0,2074.0,Lucas Steinhoff,,,40,,,1,Pro
11,2089,2087.0,2074.0,Mads  Laage,,,40,,,1,Am
11,2089,2087.0,2074.0,Calle Strandberg,,,40,,,5,Pro
11,2089,2087.0,2074.0,Patrick McKenna,,,40,,,1,Pro
11,2089,2087.0,2074.0,Freddy Sun,,,40,,,2,Pro
11,2089,2087.0,2074.0,Marcelo Gullo,,,40,,,1,Pro
11,2089,2087.0,2074.0,Blaze Hogan,,,40,,,5,Pro
11,2089,2087.0,2074.0,Pedro Marchioni,,,40,,,1,Pro
11,2089,2087.0,2074.0,Michael VanDeventer,,,40,,,4,Pro
11,2089,2087.0,2074.0,Zhao Rong,,,40,,,1,Am
11,2089,2087.0,2074.0,Tatsunori Arai,,,40,,,1,Am
11,2089,2087.0,2074.0,Tatsuki Inoue,,,40,,,1,Am
11,2089,2087.0,2074.0,Hiroki Kihira,,,40,,,1,Pro
11,2089,2087.0,2074.0,Tamrin Bayazid,,,40,,,1,Am
11,2089,2087.0,2074.0,Kiki Suryadinata,,,40,,,1,Pro
11,2089,2087.0,2074.0,Andrew Hammett,,,40,,,4,Pro
11,2089,2087.0,2074.0,Gyeongmin Kim,,,40,,,1,Am
11,2089,2087.0,2074.0,Gaven Lane,,,40,,,1,Am
11,2089,2087.0,2074.0,Junsik Park,,,40,,,1,Pro
11,2089,2087.0,2074.0,Juan Felipe Aegerter,,,40,,,1,Am
11,2089,2087.0,2074.0,Alvaro Albuja,,,40,,,1,Am
11,2089,2087.0,2074.0,William Bolagay,,,40,,,1,Pro
11,2089,2087.0,2074.0,Joaquin Calderon,,,40,,,1,Am
11,2089,2087.0,2074.0,Nicolas Cimadevilla,,,40,,,1,Am
11,2089,2087.0,2074.0,Jorge Fernandez,,,40,,,1,Am
11,2089,2087.0,2074.0,Juan Daniel Garay,,,40,,,1,Pro
11,2089,2087.0,2074.0,Joaquin Guerrero,,,40,,,1,Am
11,2089,2087.0,2074.0,Rodrigo Merino,,,40,,,1,Am
11,2089,2087.0,2074.0,Felipe Ribadeneira,,,40,,,1,Am
11,2089,2087.0,2074.0,Emilio Santamaria,,,40,,,1,Am
11,2089,2087.0,2074.0,Juan Antonio Serrano,,,40,,,1,Am
11,2089,2087.0,2074.0,Abelardo Yepez,,,40,,,1,Am
11,2089,2087.0,2074.0,Eduardo Yepez,,,40,,,1,Am
11,2089,2087.0,2074.0,Jeandre Badenhorst,,,40,,,1,Pro
11,2089,2087.0,2074.0,Yuji Asai,,,40,,,2,Pro
11,2089,2087.0,2074.0,Soya Matsumoto,,,40,,,1,Pro
11,2089,2087.0,2074.0,Jun Saito,,,40,,,1,Pro
11,2089,2087.0,2074.0,Motonobu Tanishige,,,40,,,1,Am
11,2089,2087.0,2074.0,Shun Asakura,,,40,,,1,Am
11,2089,2087.0,2074.0,Hideaki Harada,,,40,,,1,Am
11,2089,2087.0,2074.0,Takaya Hasegawa,,,40,,,1,Am
11,2089,2087.0,2074.0,Taiga Mishima,,,40,,,1,Am
11,2089,2087.0,2074.0,Kazuma Shibata,,,40,,,1,Pro
11,2089,2087.0,2074.0,Suguru Shimoke,,,40,,,1,Am
11,2089,2087.0,2074.0,Chao-hsin Hung,,,40,,,1,Am
11,2089,2087.0,2074.0,Huan-jyun Liao,,,40,,,1,Am
11,2089,2087.0,2074.0,Jackson Bell,,,40,,,1,Pro
11,2089,2087.0,2074.0,Hugo Garcia,,,40,,,1,Am
11,2089,2087.0,2074.0,Adam Myers,,,40,,,1,Pro
11,2089,2087.0,2074.0,Steven Kelbrick,,,40,,,2,Am
11,2089,2087.0,2074.0,Andrew Smolak,,,40,,,1,Am
11,2089,2087.0,2074.0,Ivan Striganov,,,40,,,3,Am
11,2089,2087.0,2074.0,Afzaal  Ahmad,,,40,,,2,Am
11,2089,2087.0,2074.0,Braden Bailey,,,40,,,1,Pro
11,2089,2087.0,2074.0,Ben Schmidt,,,40,,,1,Pro
11,2089,2087.0,2074.0,Thanapol Charoensuk,,,40,,,1,Pro
11,2089,2087.0,2074.0,Ukrit Iamsa-Ard,,,40,,,1,Pro
11,2089,2087.0,2074.0,Denwit David Boriboonsub,,,40,,,3,Am
11,2089,2087.0,2074.0,Mitchell Ballard,,,40,,,1,Pro
11,2089,2087.0,2074.0,Ben Percival,,,40,,,1,Pro
11,2089,2087.0,2074.0,Nick Sapet,,,40,,,2,Pro
11,2089,2087.0,2074.0,Namhun Kimpr1999),,,40,,,1,Am
11,2089,2087.0,2074.0,Yuta Ikeda(Dec2001),,,40,,,1,Am
11,2089,2087.0,2074.0,Koki Takahashi,,,40,,,1,Am
11,2089,2087.0,2074.0,Ryusei Toyoda,,,40,,,1,Am
11,2089,2087.0,2074.0,Kevin Benstead,,,40,,,1,Pro
11,2089,2087.0,2074.0,Junya Hosokawa,,,40,,,1,Am
11,2089,2087.0,2074.0,Ryuta Tomari,,,40,,,1,Am
11,2089,2087.0,2074.0,Tsubasa Ukita,,,40,,,1,Am
11,2089,2087.0,2074.0,Zulqarnain Haider Hussain(May1996),,,40,,,2,Am
11,2089,2087.0,2074.0,Woradech Jangpan,,,40,,,2,Pro
11,2089,2087.0,2074.0,Nathan Juivaramit,,,40,,,1,Am
11,2089,2087.0,2074.0,Yuttana Nakjang,,,40,,,1,Am
11,2089,2087.0,2074.0,Matthew Snyder,,,40,,,2,Pro
11,2089,2087.0,2074.0,Patrick Sparks,,,40,,,1,Pro
11,2089,2087.0,2074.0,Kyler Tate,,,40,,,5,Pro
11,2089,2087.0,2074.0,Aram Yenidejian,,,40,,,4,Am
11,2089,2087.0,2074.0,Arjun Babuta,,,40,,,3,Pro
11,2089,2087.0,2074.0,Cary Bopiah,,,40,,,1,Am
11,2089,2087.0,2074.0,Gurshaan Singh Grewal,,,40,,,1,Am
11,2089,2087.0,2074.0,Sunny Singh,,,40,,,1,Am
11,2089,2087.0,2074.0,Taiga Kobayashi,,,40,,,2,Am
11,2089,2087.0,2074.0,Sota Teraoka,,,40,,,1,Pro
11,2089,2087.0,2074.0,Simon du Plooy,,,40,,,1,Am
11,2089,2087.0,2074.0,Ernst Louw,,,40,,,3,Am
11,2089,2087.0,2074.0,Oswin Schlenkrich,,,40,,,1,Am
11,2089,2087.0,2074.0,Cole Stevens,,,40,,,1,Am
11,2089,2087.0,2074.0,Kieron Van Wyk,,,40,,,2,Am
11,2089,2087.0,2074.0,Liang Jiekun,,,40,,,1,Am
11,2089,2087.0,2074.0,Lin Jiahoa,,,40,,,1,Am
11,2089,2087.0,2074.0,Sing Yin Lin,,,40,,,1,Am
11,2089,2087.0,2074.0,Benjamin Bailey,,,40,,,4,Pro
11,2089,2087.0,2074.0,Robert  Coggon,,,40,,,2,Am
11,2089,2087.0,2074.0,Brandon Meads,,,40,,,2,Am
11,2089,2087.0,2074.0,Aarnav Nath,,,40,,,1,Am
11,2089,2087.0,2074.0,Ryno Rudolph,,,40,,,1,Pro
11,2089,2087.0,2074.0,Jake Wiltshire,,,40,,,1,Am
11,2089,2087.0,2074.0,Simon Angliss,,,40,,,1,Pro
11,2089,2087.0,2074.0,Jason Kraan,,,40,,,1,Pro
11,2089,2087.0,2074.0,Michael Harris(Mar1976),,,40,,,1,Pro
11,2089,2087.0,2074.0,Kazuyoshi Koshio,,,40,,,1,Am
11,2089,2087.0,2074.0,Conner Mackenzie,,,40,,,2,Am
11,2089,2087.0,2074.0,Keegan Van Jaarsveld,,,40,,,1,Pro
11,2089,2087.0,2074.0,Benjamin  Jones,,,40,,,2,Am
11,2089,2087.0,2074.0,James Newton,,,40,,,6,Pro
11,2089,2087.0,2074.0,Andrew Pilfold,,,40,,,1,Pro
11,2089,2087.0,2074.0,Eij Eui Yong Jeon,,,40,,,1,Am
11,2089,2087.0,2074.0,Ahmad Mustapha,,,40,,,1,Am
11,2089,2087.0,2074.0,Mohamed Ibrahim,,,40,,,1,Am
11,2089,2087.0,2074.0,Lange Einar,,,40,,,1,Pro
11,2089,2087.0,2074.0,Arnaldo Fernandez,,,40,,,1,Pro
11,2089,2087.0,2074.0,Tomas Gomez,,,40,,,1,Pro
11,2089,2087.0,2074.0,Daniel Augustus IV,,,40,,,1,Pro
11,2089,2087.0,2074.0,Jarryd Dillas,,,40,,,1,Am
11,2089,2087.0,2074.0,Kenny Leseur,,,40,,,1,Am
11,2089,2087.0,2074.0,Santiago Tapia,,,40,,,1,Am
11,2089,2087.0,2074.0,Utena Igai,,,40,,,1,Am
11,2089,2087.0,2074.0,Kohei Okada,,,40,,,2,Am
11,2089,2087.0,2074.0,Bradley Brown,,,40,,,1,Am
11,2089,2087.0,2074.0,Carl Mwale,,,40,,,1,Am
11,2089,2087.0,2074.0,Juan Benitez,,,40,,,1,Pro
11,2089,2087.0,2074.0,Lucas Zavala,,,40,,,1,Am
11,2089,2087.0,2074.0,Archie Nankivell,,,40,,,1,Pro
11,2089,2087.0,2074.0,Mark Allan,,,40,,,1,Am
11,2089,2087.0,2074.0,John Burbergs,,,40,,,1,Pro
11,2089,2087.0,2074.0,Tim Coffey,,,40,,,1,Am
11,2089,2087.0,2074.0,Lee Dawes,,,40,,,1,Pro
11,2089,2087.0,2074.0,Brendon Goddard,,,40,,,1,Am
11,2089,2087.0,2074.0,Jeffrey Graham,,,40,,,1,Pro
11,2089,2087.0,2074.0,Bradley McGill,,,40,,,1,Pro
11,2089,2087.0,2074.0,Danny Bullen,,,40,,,1,Am
11,2089,2087.0,2074.0,Llewellyn Booysen,,,40,,,1,Pro
11,2089,2087.0,2074.0,Anson Yeo,,,40,,,1,Am
11,2089,2087.0,2074.0,Wesley Chai,,,40,,,1,Am
11,2089,2087.0,2074.0,Kyle Connor,,,40,,,1,Am
11,2089,2087.0,2074.0,Jeg Coughlin III,,,40,,,1,Pro
11,2089,2087.0,2074.0,Austin Dobrescu,,,40,,,1,Am
11,2089,2087.0,2074.0,Josh Neufeld,,,40,,,1,Am
11,2089,2087.0,2074.0,Alex Scott,,,40,,,2,Pro
11,2089,2087.0,2074.0,Dalen Yamauchi,,,40,,,1,Pro
11,2089,2087.0,2074.0,Josh Hillug2003),,,40,,,1,Am
11,2089,2087.0,2074.0,Thomas Spreadborough,,,40,,,2,Pro
11,2089,2087.0,2074.0,Callum Farr,,,40,,,1,Am
11,2089,2087.0,2074.0,Olly Huggins,,,40,,,1,Am
11,2089,2087.0,2074.0,Akseli Alisalo,,,40,,,3,Pro
11,2089,2087.0,2074.0,Mauro Gilardi,,,40,,,1,Am
11,2089,2087.0,2074.0,Mathias Gunzel,,,40,,,1,Pro
11,2089,2087.0,2074.0,Panat Bodhidatta,,,40,,,1,Am
11,2089,2087.0,2074.0,Chaiyasit Chaiyachot,,,40,,,1,Am
11,2089,2087.0,2074.0,Poohpat Chanthanuan,,,40,,,2,Am
11,2089,2087.0,2074.0,Attapol Charanahut,,,40,,,1,Pro
11,2089,2087.0,2074.0,Nelson Cogels,,,40,,,1,Pro
11,2089,2087.0,2074.0,Winthai Wiwatsanitchai,,,40,,,2,Pro
11,2089,2087.0,2074.0,Chanadol Dontree,,,40,,,2,Am
11,2089,2087.0,2074.0,Tanapol Dusadeepruetthiphan,,,40,,,1,Am
11,2089,2087.0,2074.0,Pathompon Fuengsawat,,,40,,,1,Pro
11,2089,2087.0,2074.0,Jomyoot Gettong,,,40,,,1,Pro
11,2089,2087.0,2074.0,Tirawat Jirayusakamon,,,40,,,1,Am
11,2089,2087.0,2074.0,Pongsapak Laopakdee,,,40,,,1,Am
11,2089,2087.0,2074.0,Nunthapat Maneenitinun,,,40,,,1,Pro
11,2089,2087.0,2074.0,Wit Pitipat,,,40,,,4,Am
11,2089,2087.0,2074.0,Natthaphong Ratchatorn,,,40,,,1,Am
11,2089,2087.0,2074.0,Marudit Sriwanichpoom,,,40,,,1,Am
11,2089,2087.0,2074.0,Bovorn Bovornratanaraks,,,40,,,2,Pro
11,2089,2087.0,2074.0,Robert Dehne,,,40,,,1,Pro
11,2089,2087.0,2074.0,Rhys Granger,,,40,,,1,Pro
11,2089,2087.0,2074.0,Dan Harrington,,,40,,,2,Pro
11,2089,2087.0,2074.0,Ben Murphy,,,40,,,2,Pro
11,2089,2087.0,2074.0,BJ Taylor,,,40,,,1,Pro
11,2089,2087.0,2074.0,Jordan Widdicombe,,,40,,,1,Pro
11,2089,2087.0,2074.0,Aiden Didone,,,40,,,2,Am
11,2089,2087.0,2074.0,Liu Zeteng,,,40,,,2,Pro
11,2089,2087.0,2074.0,Fu Jianming,,,40,,,2,Am
11,2089,2087.0,2074.0,Jing Zeyu,,,40,,,2,Am
11,2089,2087.0,2074.0,Victor Yu Kai Ng,,,40,,,1,Am
11,2089,2087.0,2074.0,Chang-Ming Tsai,,,40,,,1,Pro
11,2089,2087.0,2074.0,Wang Jilu,,,40,,,2,Am
11,2089,2087.0,2074.0,Wei Zhentian,,,40,,,1,Am
